322632|573|235 inches long x 20 inches wide|607, 374, 352, 286, 373, 296, 360, 583, 350, 389, 302, 612, 370, 386, 295, 608, 391, 387, 565, 786, 77, 590, 577, 146, 74, 297, 622, 575, 737, 515, 633, 144, 285, 396, 589, 363, 154, 587, 592, 624, 619, 759, 332, 277, 75, 65, 153, 375, 468, 568, 186, 744, 378, 377, 152, 581, 593, 379, 614, 145, 300, 569, 631, 635, 509, 597, 371, 376, 634, 83, 298, 803, 567, 604, 372, 142, 392, 578, 566, 638, 591, 564, 563, 574, 787, 86, 792, 573, 368, 201, 572, 365, 148, 149, 501, 76, 66, 576, 82, 78
1646942|573|chuy gyud te salamat diay|572, 564, 744, 396, 589, 573, 759, 368, 587, 277, 635, 786, 638, 298, 374, 575, 597, 370, 619, 569, 146, 634, 737, 76, 501, 153, 65, 792, 373, 295, 302, 360, 300, 365, 787, 83, 352, 803, 75, 332, 591, 296, 154, 566, 78, 563, 622, 612, 624, 577, 74, 149, 378, 567, 372, 285, 145, 77, 631, 576, 142, 152, 468, 379, 86, 66, 391, 377, 568, 633, 144, 186, 565, 371, 592, 578, 389, 608, 581, 82, 614, 583, 607, 387, 604, 593, 297, 148, 590, 375, 515, 363, 201, 392, 286, 509, 574, 376, 350, 386
1623788|573|con las anitas|501, 300, 612, 587, 591, 332, 389, 590, 759, 373, 581, 572, 592, 352, 589, 297, 298, 75, 563, 576, 286, 392, 144, 564, 737, 82, 622, 568, 574, 302, 631, 583, 142, 608, 566, 633, 634, 370, 569, 295, 386, 86, 468, 387, 509, 565, 391, 567, 803, 593, 76, 372, 578, 744, 614, 577, 201, 277, 575, 786, 78, 148, 146, 145, 379, 376, 66, 604, 154, 597, 638, 152, 624, 153, 285, 296, 515, 787, 792, 396, 363, 74, 83, 65, 186, 350, 360, 375, 573, 77, 635, 368, 378, 377, 365, 371, 619, 149, 607, 374
2222578|573|just being honest|350, 786, 631, 633, 607, 604, 583, 590, 597, 573, 360, 568, 593, 589, 66, 565, 744, 148, 375, 566, 74, 515, 389, 581, 803, 622, 277, 578, 332, 377, 352, 285, 592, 608, 468, 144, 75, 65, 624, 577, 576, 372, 569, 370, 612, 379, 386, 302, 396, 787, 286, 391, 574, 635, 371, 575, 374, 614, 572, 201, 591, 186, 587, 363, 567, 509, 376, 368, 759, 564, 86, 77, 78, 145, 82, 153, 387, 142, 737, 378, 152, 638, 298, 634, 297, 619, 296, 154, 563, 146, 373, 295, 76, 83, 149, 792, 365, 501, 300, 392
2005466|573|it s that face lol|565, 569, 786, 590, 631, 607, 592, 591, 622, 614, 568, 619, 604, 633, 277, 564, 286, 581, 396, 612, 578, 515, 577, 285, 567, 744, 624, 509, 297, 608, 298, 350, 352, 587, 368, 387, 389, 372, 370, 302, 589, 373, 572, 377, 142, 379, 360, 759, 332, 576, 563, 583, 386, 295, 575, 371, 593, 574, 787, 597, 144, 634, 391, 374, 378, 573, 468, 635, 737, 74, 153, 65, 75, 566, 146, 66, 78, 149, 154, 803, 145, 148, 83, 77, 186, 82, 376, 363, 152, 201, 76, 86, 300, 296, 792, 375, 501, 392, 638, 365
1960178|576|your really hot|509, 387, 576, 574, 590, 612, 350, 622, 604, 635, 65, 386, 297, 565, 396, 300, 298, 573, 633, 515, 587, 786, 631, 737, 575, 286, 360, 568, 373, 566, 592, 591, 371, 377, 370, 389, 614, 608, 186, 803, 368, 578, 376, 744, 302, 77, 352, 581, 501, 564, 375, 391, 589, 572, 577, 144, 607, 76, 583, 567, 372, 66, 619, 295, 277, 563, 378, 379, 142, 148, 152, 149, 332, 569, 593, 82, 597, 145, 146, 363, 374, 296, 792, 201, 75, 392, 787, 759, 468, 74, 365, 86, 638, 78, 83, 634, 624, 285, 154, 153
1143074|576|thank youu hahaha km jugaa|569, 567, 564, 592, 387, 591, 634, 583, 568, 787, 378, 575, 352, 590, 607, 65, 573, 744, 574, 277, 515, 389, 286, 154, 509, 638, 589, 619, 295, 624, 587, 296, 566, 759, 298, 803, 565, 635, 577, 622, 76, 631, 563, 368, 376, 374, 377, 572, 633, 386, 786, 142, 75, 74, 360, 792, 379, 370, 83, 144, 371, 86, 373, 375, 350, 332, 302, 82, 372, 66, 285, 297, 396, 78, 578, 186, 608, 501, 363, 612, 300, 201, 149, 614, 468, 576, 737, 152, 391, 153, 581, 148, 597, 145, 146, 604, 593, 365, 392, 77
2037892|576|love the gorgeous leggings|576, 377, 622, 363, 387, 302, 66, 633, 352, 569, 590, 376, 374, 759, 373, 638, 379, 803, 368, 371, 370, 372, 297, 587, 360, 624, 144, 375, 501, 75, 589, 300, 378, 509, 285, 77, 350, 392, 82, 396, 86, 277, 332, 792, 78, 298, 201, 74, 635, 76, 577, 365, 296, 737, 631, 786, 744, 578, 563, 612, 573, 152, 154, 65, 286, 146, 468, 145, 186, 575, 567, 389, 634, 604, 619, 564, 566, 565, 83, 614, 608, 787, 386, 574, 515, 149, 148, 153, 572, 593, 142, 295, 607, 597, 391, 583, 592, 591, 568, 581
2206667|576|omg youre perfect|576, 759, 373, 635, 622, 604, 370, 377, 631, 786, 379, 633, 565, 515, 587, 803, 371, 387, 614, 375, 350, 568, 286, 569, 468, 589, 619, 575, 573, 368, 378, 77, 744, 612, 153, 634, 567, 563, 277, 607, 737, 608, 572, 297, 145, 300, 146, 360, 144, 363, 372, 75, 509, 624, 298, 574, 396, 332, 302, 376, 386, 578, 792, 374, 65, 66, 597, 501, 787, 285, 581, 201, 352, 152, 295, 78, 76, 577, 82, 148, 583, 593, 564, 592, 590, 591, 566, 86, 389, 365, 83, 391, 149, 392, 186, 638, 142, 296, 74, 154
1510787|576|lana del rey|75, 302, 65, 608, 373, 77, 352, 587, 612, 589, 297, 633, 759, 509, 368, 578, 296, 591, 298, 787, 350, 803, 590, 566, 565, 572, 74, 622, 575, 78, 377, 501, 379, 581, 186, 624, 386, 389, 66, 360, 619, 144, 201, 569, 392, 391, 86, 604, 300, 295, 567, 515, 614, 285, 145, 83, 607, 387, 593, 152, 149, 568, 146, 583, 597, 638, 576, 370, 786, 573, 744, 631, 371, 376, 634, 563, 792, 372, 332, 363, 577, 374, 564, 286, 76, 635, 396, 277, 574, 153, 378, 737, 142, 375, 468, 592, 365, 148, 154, 82
1169009|576|oh c est un mini il est trop choupi|612, 631, 759, 574, 360, 379, 633, 624, 578, 593, 75, 144, 375, 564, 803, 572, 297, 622, 587, 373, 589, 576, 286, 376, 371, 568, 591, 787, 372, 592, 370, 573, 515, 614, 590, 607, 501, 608, 378, 577, 352, 744, 737, 374, 77, 148, 619, 298, 82, 377, 597, 635, 66, 387, 563, 565, 74, 149, 78, 566, 142, 186, 391, 86, 396, 363, 581, 300, 634, 604, 583, 65, 509, 153, 83, 368, 332, 575, 792, 350, 302, 786, 145, 569, 389, 295, 152, 296, 146, 392, 277, 201, 154, 76, 468, 638, 567, 365, 386, 285
608471|576|haha excuse me miss have you seen yours lately|608, 583, 593, 614, 568, 607, 352, 633, 564, 350, 759, 786, 387, 566, 186, 296, 468, 604, 597, 631, 803, 567, 590, 581, 578, 744, 569, 589, 577, 592, 563, 619, 574, 302, 573, 634, 737, 787, 575, 591, 332, 572, 372, 377, 373, 624, 612, 144, 298, 360, 75, 386, 363, 277, 368, 295, 576, 376, 285, 375, 77, 509, 635, 65, 201, 565, 587, 370, 379, 515, 286, 622, 142, 374, 153, 371, 389, 83, 378, 396, 297, 74, 300, 145, 792, 148, 152, 82, 391, 78, 146, 66, 365, 154, 149, 86, 638, 392, 76, 501
1535666|576|mother of pearl|376, 75, 377, 186, 501, 379, 368, 759, 363, 82, 76, 86, 285, 360, 365, 576, 803, 396, 149, 633, 372, 577, 78, 146, 509, 65, 298, 74, 786, 634, 612, 332, 635, 144, 373, 371, 619, 614, 567, 375, 631, 515, 387, 578, 566, 787, 575, 389, 590, 83, 569, 142, 154, 592, 152, 145, 300, 297, 622, 201, 392, 66, 792, 589, 296, 624, 374, 77, 286, 370, 744, 350, 563, 295, 573, 587, 565, 468, 638, 386, 574, 302, 148, 737, 277, 153, 564, 608, 378, 352, 604, 572, 581, 591, 568, 597, 607, 583, 391, 593
1157729|576|no problem hun|631, 589, 786, 587, 569, 567, 593, 622, 578, 373, 377, 583, 350, 572, 372, 576, 597, 573, 295, 744, 608, 302, 391, 633, 635, 624, 607, 577, 277, 634, 803, 590, 75, 332, 363, 379, 370, 142, 76, 378, 77, 285, 186, 515, 565, 575, 581, 568, 389, 144, 360, 614, 374, 509, 375, 65, 563, 300, 759, 591, 352, 86, 592, 286, 297, 604, 74, 564, 396, 392, 619, 787, 387, 376, 296, 146, 468, 78, 368, 298, 365, 737, 792, 566, 153, 152, 638, 145, 612, 501, 66, 574, 201, 82, 371, 154, 386, 83, 149, 148
407256|576|yes we do that was a good time but i missed all the international trips with you guys so we gotta hit a beach soon|396, 568, 352, 391, 593, 583, 142, 286, 607, 389, 614, 387, 186, 285, 572, 386, 597, 295, 575, 737, 515, 608, 374, 604, 634, 592, 564, 787, 468, 578, 360, 509, 332, 635, 577, 581, 144, 573, 587, 574, 298, 786, 375, 591, 277, 631, 619, 612, 563, 297, 565, 82, 567, 803, 350, 77, 65, 363, 589, 590, 75, 148, 296, 78, 744, 373, 370, 566, 145, 146, 569, 792, 371, 368, 379, 376, 149, 377, 152, 86, 302, 66, 576, 624, 633, 759, 372, 622, 74, 83, 378, 153, 76, 638, 392, 154, 300, 365, 501, 201
1599491|576|thank you pretty|74, 77, 573, 75, 744, 368, 371, 365, 76, 624, 622, 370, 392, 372, 377, 78, 66, 792, 587, 759, 638, 379, 296, 566, 144, 376, 589, 634, 575, 375, 374, 576, 373, 378, 567, 86, 82, 803, 563, 83, 360, 619, 295, 635, 787, 633, 285, 350, 786, 298, 297, 352, 631, 363, 572, 65, 277, 737, 142, 569, 574, 509, 302, 577, 387, 389, 148, 564, 386, 396, 578, 468, 332, 612, 590, 568, 300, 565, 591, 607, 614, 286, 152, 186, 592, 153, 604, 608, 501, 145, 515, 154, 149, 146, 581, 583, 597, 391, 201, 593
2104437|576|aweee thanks bae|373, 587, 379, 589, 372, 370, 803, 575, 371, 576, 624, 622, 368, 375, 377, 619, 360, 285, 374, 631, 633, 567, 144, 578, 634, 75, 332, 565, 574, 608, 386, 297, 142, 152, 350, 568, 786, 604, 352, 389, 286, 592, 302, 597, 145, 744, 154, 591, 392, 612, 792, 296, 573, 78, 563, 66, 365, 74, 564, 759, 378, 82, 77, 277, 376, 387, 577, 590, 86, 569, 148, 787, 363, 509, 396, 149, 65, 300, 572, 153, 468, 583, 146, 607, 593, 638, 515, 581, 76, 566, 295, 83, 298, 635, 737, 186, 201, 501, 614, 391
630392|576|you can never have too much tartar sauce and pickles|744, 386, 569, 574, 787, 583, 86, 631, 375, 635, 607, 82, 565, 142, 566, 576, 568, 803, 297, 624, 373, 145, 374, 597, 371, 634, 608, 792, 575, 75, 786, 376, 78, 186, 363, 332, 638, 622, 377, 389, 379, 66, 593, 372, 577, 83, 295, 567, 370, 604, 737, 360, 587, 65, 633, 563, 619, 564, 578, 76, 515, 144, 77, 378, 302, 277, 572, 350, 614, 759, 352, 296, 368, 285, 387, 581, 152, 590, 592, 392, 396, 298, 468, 153, 286, 154, 612, 391, 591, 148, 509, 146, 149, 300, 201, 501, 74, 573, 365, 589
1384064|576|love this dear|368, 374, 376, 379, 378, 759, 375, 803, 76, 365, 371, 372, 370, 75, 77, 74, 377, 78, 622, 587, 624, 576, 392, 360, 589, 501, 300, 792, 66, 373, 82, 86, 634, 83, 744, 296, 201, 332, 389, 148, 638, 363, 149, 186, 152, 144, 737, 145, 575, 573, 635, 298, 65, 566, 154, 153, 786, 295, 619, 277, 285, 387, 563, 352, 297, 577, 146, 787, 567, 386, 509, 142, 396, 569, 574, 286, 572, 631, 302, 468, 578, 633, 568, 612, 564, 607, 592, 608, 350, 597, 614, 591, 515, 590, 583, 391, 593, 565, 604, 581
323372|576|love you girls|373, 372, 332, 576, 144, 370, 377, 360, 803, 368, 350, 379, 587, 375, 589, 302, 371, 622, 376, 363, 297, 509, 277, 624, 374, 378, 759, 352, 786, 633, 635, 575, 145, 578, 75, 146, 634, 300, 154, 285, 396, 744, 186, 619, 737, 631, 152, 66, 77, 153, 391, 389, 386, 74, 567, 78, 590, 592, 574, 565, 501, 65, 387, 612, 573, 787, 286, 201, 577, 564, 142, 468, 591, 792, 572, 365, 295, 515, 76, 392, 148, 569, 563, 604, 566, 607, 608, 614, 597, 149, 86, 296, 83, 82, 298, 593, 583, 581, 568, 638
2074176|587|thank you violet|392, 378, 370, 575, 86, 569, 786, 149, 591, 146, 608, 638, 365, 76, 74, 792, 624, 296, 573, 744, 566, 563, 295, 77, 634, 589, 66, 368, 75, 567, 376, 374, 83, 78, 587, 371, 759, 619, 375, 377, 379, 622, 82, 298, 372, 803, 635, 787, 360, 564, 386, 576, 737, 142, 577, 285, 373, 144, 65, 572, 277, 633, 148, 387, 352, 363, 297, 509, 396, 350, 631, 574, 153, 389, 468, 300, 186, 332, 201, 590, 152, 578, 302, 501, 568, 565, 607, 154, 286, 612, 592, 614, 145, 391, 515, 581, 597, 604, 593, 583
2042280|587|happy birthdayyy  xoxoxox|146, 145, 154, 152, 153, 378, 142, 302, 373, 332, 803, 352, 365, 587, 589, 360, 624, 285, 144, 368, 379, 74, 77, 76, 376, 371, 744, 619, 563, 78, 370, 277, 374, 372, 377, 186, 792, 759, 149, 386, 375, 622, 148, 66, 75, 363, 566, 564, 83, 567, 350, 509, 787, 392, 590, 577, 296, 65, 389, 573, 737, 786, 631, 300, 634, 396, 578, 574, 592, 608, 295, 576, 569, 633, 515, 298, 607, 635, 565, 468, 591, 86, 387, 575, 572, 297, 201, 581, 391, 583, 568, 82, 638, 286, 612, 604, 597, 614, 593, 501
1274940|587|why thanks hun|587, 589, 374, 624, 569, 638, 744, 631, 573, 759, 350, 377, 373, 372, 370, 392, 509, 360, 576, 76, 376, 572, 622, 77, 352, 608, 277, 566, 379, 295, 786, 803, 285, 332, 75, 590, 633, 378, 296, 389, 387, 578, 186, 593, 583, 635, 142, 607, 604, 286, 363, 146, 577, 597, 391, 152, 302, 153, 563, 78, 575, 365, 368, 564, 86, 375, 83, 82, 634, 787, 619, 567, 298, 371, 297, 396, 386, 565, 737, 66, 144, 568, 591, 614, 592, 65, 468, 581, 574, 149, 612, 515, 201, 148, 154, 300, 501, 145, 74, 792
1502173|587|she is pretty kind|77, 74, 368, 378, 83, 66, 392, 75, 575, 76, 376, 371, 573, 576, 379, 372, 744, 78, 377, 365, 792, 566, 375, 350, 803, 634, 144, 373, 587, 370, 589, 635, 374, 296, 86, 302, 633, 567, 509, 574, 638, 277, 298, 360, 787, 285, 82, 622, 563, 786, 572, 387, 619, 577, 590, 612, 624, 332, 631, 297, 759, 569, 389, 142, 568, 614, 565, 65, 295, 300, 352, 286, 396, 363, 148, 386, 737, 564, 608, 592, 583, 153, 597, 591, 607, 515, 581, 146, 186, 145, 593, 152, 154, 149, 391, 604, 578, 501, 468, 201
1108523|587|haha awweh thanks but that s all you|567, 564, 563, 573, 744, 575, 619, 568, 566, 569, 624, 572, 295, 565, 633, 631, 370, 787, 577, 587, 142, 638, 803, 592, 578, 607, 379, 591, 759, 590, 75, 574, 350, 375, 786, 635, 589, 371, 368, 296, 634, 386, 377, 622, 372, 360, 77, 373, 298, 387, 374, 614, 285, 277, 376, 144, 737, 78, 792, 352, 83, 297, 378, 363, 396, 82, 389, 186, 509, 74, 65, 86, 515, 391, 581, 608, 302, 153, 286, 365, 583, 332, 66, 576, 468, 597, 593, 76, 612, 152, 604, 148, 392, 149, 145, 154, 201, 501, 146, 300
1205035|587|yes you have to this is so stunning|300, 66, 576, 622, 635, 376, 501, 297, 368, 372, 375, 392, 374, 759, 76, 298, 370, 363, 83, 77, 201, 612, 75, 371, 634, 389, 295, 144, 792, 566, 803, 509, 377, 575, 396, 302, 573, 373, 360, 379, 386, 737, 86, 624, 633, 563, 387, 577, 567, 569, 74, 587, 786, 744, 619, 631, 365, 65, 286, 468, 82, 350, 614, 608, 565, 515, 572, 564, 153, 589, 604, 787, 78, 378, 352, 332, 574, 592, 296, 148, 593, 142, 591, 186, 149, 154, 638, 277, 285, 590, 597, 578, 581, 607, 583, 568, 391, 152, 145, 146
1523527|587|this is beautiful|300, 576, 501, 374, 392, 66, 792, 376, 77, 297, 759, 76, 75, 375, 377, 371, 622, 368, 74, 365, 363, 82, 298, 379, 86, 803, 372, 370, 396, 468, 201, 378, 78, 83, 737, 296, 624, 373, 65, 144, 302, 589, 635, 286, 587, 277, 360, 509, 387, 573, 744, 563, 386, 566, 634, 612, 285, 575, 577, 148, 631, 633, 567, 153, 389, 619, 152, 352, 149, 350, 154, 786, 146, 787, 145, 332, 186, 608, 614, 638, 295, 578, 572, 604, 564, 569, 574, 515, 590, 597, 593, 591, 581, 142, 565, 583, 592, 391, 607, 568
1273274|587|i love you guys so much|377, 624, 375, 373, 374, 803, 371, 368, 376, 370, 379, 638, 378, 372, 759, 587, 744, 75, 622, 792, 144, 573, 365, 608, 392, 277, 589, 566, 576, 77, 295, 285, 296, 82, 332, 567, 635, 619, 563, 634, 360, 76, 78, 83, 142, 786, 564, 597, 66, 387, 186, 352, 633, 569, 577, 386, 631, 152, 787, 363, 575, 583, 737, 298, 574, 297, 604, 74, 86, 65, 148, 350, 389, 153, 590, 612, 593, 149, 565, 145, 578, 607, 154, 572, 591, 396, 592, 515, 391, 568, 509, 614, 300, 146, 468, 581, 201, 501, 286, 302
839763|587|danke mein engel|759, 589, 370, 631, 368, 379, 803, 363, 372, 360, 563, 633, 144, 587, 567, 377, 371, 614, 295, 578, 577, 574, 78, 298, 154, 145, 593, 744, 74, 296, 75, 573, 787, 83, 576, 575, 624, 392, 77, 638, 501, 76, 565, 376, 285, 634, 65, 635, 619, 375, 566, 66, 302, 792, 737, 590, 509, 153, 374, 612, 365, 286, 350, 572, 515, 82, 591, 592, 386, 389, 277, 149, 564, 378, 332, 569, 142, 581, 152, 568, 186, 597, 607, 300, 297, 622, 201, 786, 396, 373, 387, 468, 148, 608, 86, 352, 604, 146, 583, 391
1166018|587|aww   never need love|373, 622, 370, 372, 576, 624, 277, 803, 371, 377, 587, 379, 597, 332, 633, 360, 631, 604, 285, 593, 759, 363, 376, 575, 374, 744, 608, 583, 350, 607, 375, 569, 144, 378, 619, 396, 786, 614, 509, 302, 578, 186, 86, 635, 352, 75, 581, 787, 389, 297, 78, 592, 574, 567, 577, 368, 590, 564, 65, 146, 386, 152, 634, 572, 563, 154, 568, 565, 591, 298, 153, 737, 148, 286, 76, 566, 515, 149, 387, 142, 612, 792, 77, 66, 82, 296, 145, 392, 391, 295, 83, 300, 638, 589, 201, 573, 365, 468, 74, 501
248501|587|ich glaub ich komm dich euch i sommer mal besuchen wenn ich wieder i kitz bin|631, 583, 564, 563, 604, 568, 590, 744, 368, 360, 144, 597, 593, 633, 332, 614, 578, 581, 371, 607, 569, 575, 591, 567, 803, 302, 792, 589, 612, 577, 370, 363, 787, 572, 515, 378, 74, 592, 509, 759, 376, 375, 566, 565, 573, 619, 634, 83, 75, 737, 622, 608, 286, 65, 285, 145, 148, 277, 379, 153, 77, 350, 298, 587, 377, 392, 574, 389, 624, 786, 352, 372, 387, 78, 186, 142, 154, 152, 576, 501, 149, 295, 297, 386, 66, 296, 76, 365, 635, 373, 82, 638, 391, 300, 201, 374, 396, 468, 86, 146
627446|587|thank you friends|638, 365, 624, 76, 792, 296, 83, 634, 74, 392, 744, 374, 368, 563, 573, 295, 86, 376, 566, 375, 77, 379, 619, 378, 75, 377, 78, 567, 82, 285, 371, 142, 759, 589, 66, 587, 372, 65, 622, 803, 737, 577, 370, 360, 332, 277, 149, 787, 373, 148, 152, 635, 153, 144, 564, 575, 298, 576, 569, 387, 786, 386, 509, 352, 186, 350, 565, 145, 154, 396, 302, 468, 389, 572, 574, 568, 591, 590, 631, 607, 363, 297, 286, 146, 612, 201, 578, 608, 300, 597, 633, 515, 592, 614, 583, 391, 581, 593, 501, 604
1284460|587|i did waaaaay before you did|633, 631, 389, 371, 573, 509, 589, 387, 576, 363, 614, 759, 372, 590, 787, 786, 563, 75, 148, 515, 65, 286, 578, 566, 82, 575, 608, 604, 298, 597, 567, 374, 297, 737, 622, 592, 634, 569, 201, 612, 277, 564, 565, 77, 468, 635, 803, 607, 744, 386, 352, 142, 302, 583, 377, 591, 296, 391, 285, 577, 78, 83, 379, 370, 153, 350, 572, 619, 295, 375, 86, 186, 332, 581, 152, 66, 574, 145, 154, 149, 624, 378, 74, 376, 365, 396, 144, 373, 593, 587, 360, 638, 568, 300, 501, 392, 792, 76, 368, 146
1252045|587|i looveeee this game|396, 509, 375, 374, 589, 201, 302, 372, 376, 379, 297, 576, 608, 587, 619, 759, 389, 622, 285, 350, 803, 387, 332, 631, 565, 370, 468, 298, 142, 787, 575, 577, 360, 352, 574, 75, 604, 154, 578, 295, 153, 635, 612, 66, 569, 566, 590, 572, 744, 792, 607, 597, 515, 82, 592, 563, 65, 786, 83, 634, 391, 573, 591, 567, 286, 145, 564, 581, 386, 614, 568, 593, 583, 373, 368, 377, 501, 371, 300, 144, 624, 363, 378, 277, 392, 633, 77, 76, 78, 86, 74, 365, 186, 737, 146, 152, 296, 149, 148, 638
